4.370	 -0.09275  1.64523
4.375	 -0.09241  1.64618
4.380	 -0.09207  1.64712
4.385	 -0.09172  1.64807
4.390	 -0.09137  1.64902
4.395	 -0.09102  1.64996
4.400	 -0.09067  1.65090
4.405	 -0.09032  1.65184
4.410	 -0.08996  1.65278
4.415	 -0.08961  1.65372
4.420	 -0.08925  1.65466
4.425	 -0.08889  1.65559
4.430	 -0.08853  1.65653
4.435	 -0.08816  1.65746
4.440	 -0.08780  1.65839
4.445	 -0.08743  1.65932
4.450	 -0.08706  1.66025
4.455	 -0.08669  1.66118
4.460	 -0.08632  1.66210
4.465	 -0.08595  1.66302
4.470	 -0.08557  1.66395
4.475	 -0.08519  1.66487
4.480	 -0.08481  1.66579
4.485	 -0.08443  1.66670
4.490	 -0.08405  1.66762
4.495	 -0.08366  1.66853
4.500	 -0.08328  1.66945
4.505	 -0.08289  1.67036
4.510	 -0.08250  1.67127
4.515	 -0.08211  1.67218
4.520	 -0.08171  1.67309
4.525	 -0.08132  1.67399
4.530	 -0.08092  1.67490
4.535	 -0.08052  1.67580
4.540	 -0.08012  1.67670
4.545	 -0.07972  1.67760
4.550	 -0.07932  1.67850
4.555	 -0.07891  1.67940
4.560	 -0.07850  1.68029
4.565	 -0.07809  1.68119
4.570	 -0.07768  1.68208
4.575	 -0.07727  1.68297
4.580	 -0.07685  1.68386
4.585	 -0.07644  1.68475
4.590	 -0.07602  1.68563
4.595	 -0.07560  1.68652
4.600	 -0.07518  1.68740
4.605	 -0.07476  1.68828
4.610	 -0.07433  1.68916
4.615	 -0.07390  1.69004
4.620	 -0.07347  1.69092
4.625	 -0.07304  1.69179
4.630	 -0.07261  1.69267
4.635	 -0.07218  1.69354
4.640	 -0.07174  1.69441
4.645	 -0.07130  1.69528
4.650	 -0.07087  1.69615
4.655	 -0.07042  1.69701
4.660	 -0.06998  1.69788
4.665	 -0.06954  1.69874
4.670	 -0.06909  1.69960
4.675	 -0.06864  1.70046
4.680	 -0.06819  1.70132
4.685	 -0.06774  1.70218
4.690	 -0.06729  1.70303
4.695	 -0.06683  1.70389
4.700	 -0.06638  1.70474
4.705	 -0.06592  1.70559
4.710	 -0.06546  1.70644
4.715	 -0.06499  1.70729
4.720	 -0.06453  1.70813
4.725	 -0.06407  1.70898
4.730	 -0.06360  1.70982
4.735	 -0.06313  1.71066
4.740	 -0.06266  1.71150
4.745	 -0.06219  1.71234
4.750	 -0.06171  1.71317
4.755	 -0.06123  1.71401
4.760	 -0.06076  1.71484
4.765	 -0.06028  1.71567
4.770	 -0.05980  1.71650
4.775	 -0.05931  1.71733
4.780	 -0.05883  1.71816
4.785	 -0.05834  1.71898
4.790	 -0.05785  1.71981
4.795	 -0.05736  1.72063
4.800	 -0.05687  1.72145
4.805	 -0.05638  1.72227
4.810	 -0.05588  1.72308
4.815	 -0.05538  1.72390
4.820	 -0.05489  1.72471
4.825	 -0.05439  1.72552
4.830	 -0.05388  1.72633
4.835	 -0.05338  1.72714
4.840	 -0.05287  1.72795
4.845	 -0.05237  1.72876
4.850	 -0.05186  1.72956
4.855	 -0.05135  1.73036
4.860	 -0.05083  1.73116
4.865	 -0.05032  1.73196
4.870	 -0.04980  1.73276
4.875	 -0.04928  1.73355
4.880	 -0.04876  1.73435
4.885	 -0.04824  1.73514
4.890	 -0.04772  1.73593
4.895	 -0.04719  1.73672
4.900	 -0.04667  1.73751
4.905	 -0.04614  1.73829
4.910	 -0.04561  1.73908
4.915	 -0.04508  1.73986
4.920	 -0.04454  1.74064
4.925	 -0.04401  1.74142
4.930	 -0.04347  1.74220
4.935	 -0.04293  1.74297
4.940	 -0.04239  1.74375
4.945	 -0.04185  1.74452
4.950	 -0.04131  1.74529
4.955	 -0.04076  1.74606
4.960	 -0.04021  1.74682
4.965	 -0.03967  1.74759
4.970	 -0.03912  1.74835
4.975	 -0.03856  1.74912
4.980	 -0.03801  1.74988
4.985	 -0.03745  1.75063
4.990	 -0.03690  1.75139
4.995	 -0.03634  1.75215
5.000	 -0.03578  1.75290
5.005	 -0.03521  1.75365
5.010	 -0.03465  1.75440
5.015	 -0.03408  1.75515
5.020	 -0.03352  1.75590
5.025	 -0.03295  1.75664
5.030	 -0.03238  1.75739
5.035	 -0.03180  1.75813
5.040	 -0.03123  1.75887
5.045	 -0.03065  1.75961
5.050	 -0.03007  1.76034
5.055	 -0.02949  1.76108
5.060	 -0.02891  1.76181
5.065	 -0.02833  1.76254
5.070	 -0.02775  1.76327
5.075	 -0.02716  1.76400
5.080	 -0.02657  1.76473
5.085	 -0.02598  1.76545
5.090	 -0.02539  1.76617
5.095	 -0.02480  1.76689
5.100	 -0.02420  1.76761
5.105	 -0.02361  1.76833
5.110	 -0.02301  1.76905
5.115	 -0.02241  1.76976
5.120	 -0.02181  1.77047
5.125	 -0.02121  1.77118
5.130	 -0.02060  1.77189
5.135	 -0.02000  1.77260
5.140	 -0.01939  1.77331
5.145	 -0.01878  1.77401
5.150	 -0.01817  1.77471
5.155	 -0.01756  1.77541
5.160	 -0.01694  1.77611
5.165	 -0.01632  1.77681
5.170	 -0.01571  1.77750
5.175	 -0.01509  1.77819
5.180	 -0.01447  1.77889
5.185	 -0.01384  1.77957
5.190	 -0.01322  1.78026
5.195	 -0.01259  1.78095
5.200	 -0.01197  1.78163
5.205	 -0.01134  1.78232
5.210	 -0.01071  1.78300
5.215	 -0.01007  1.78368
5.220	 -0.00944  1.78435
5.225	 -0.00881  1.78503
5.230	 -0.00817  1.78570
5.235	 -0.00753  1.78637
5.240	 -0.00689  1.78704
5.245	 -0.00625  1.78771
5.250	 -0.00560  1.78838
5.255	 -0.00496  1.78904
5.260	 -0.00431  1.78971
5.265	 -0.00366  1.79037
5.270	 -0.00301  1.79103
5.275	 -0.00236  1.79168
5.280	 -0.00171  1.79234
5.285	 -0.00105  1.79299
5.290	 -0.00040  1.79365
5.295	  0.00026  1.79430
5.300	  0.00092  1.79495
5.305	  0.00158  1.79559
5.310	  0.00224  1.79624
5.315	  0.00291  1.79688
5.320	  0.00357  1.79752
5.325	  0.00424  1.79816
5.330	  0.00491  1.79880
5.335	  0.00558  1.79944
5.340	  0.00625  1.80007
5.345	  0.00693  1.80070
5.350	  0.00760  1.80133
5.355	  0.00828  1.80196
5.360	  0.00896  1.80259
5.365	  0.00964  1.80322
5.370	  0.01032  1.80384
5.375	  0.01100  1.80446
5.380	  0.01168  1.80508
5.385	  0.01237  1.80570
5.390	  0.01306  1.80632
5.395	  0.01375  1.80693
5.400	  0.01444  1.80754
5.405	  0.01513  1.80815
5.410	  0.01582  1.80876
5.415	  0.01652  1.80937
5.420	  0.01721  1.80998
5.425	  0.01791  1.81058
5.430	  0.01861  1.81118
5.435	  0.01931  1.81178
5.440	  0.02002  1.81238
5.445	  0.02072  1.81298
5.450	  0.02143  1.81357
5.455	  0.02213  1.81416
5.460	  0.02284  1.81475
5.465	  0.02355  1.81534
5.470	  0.02426  1.81593
5.475	  0.02498  1.81652
5.480	  0.02569  1.81710
5.485	  0.02641  1.81768
5.490	  0.02712  1.81826
5.495	  0.02784  1.81884
5.500	  0.02856  1.81942
5.505	  0.02928  1.81999
5.510	  0.03001  1.82056
5.515	  0.03073  1.82113
5.520	  0.03146  1.82170
5.525	  0.03219  1.82227
5.530	  0.03292  1.82284
5.535	  0.03365  1.82340
5.540	  0.03438  1.82396
5.545	  0.03511  1.82452
5.550	  0.03585  1.82508
5.555	  0.03658  1.82563
5.560	  0.03732  1.82619
5.565	  0.03806  1.82674
5.570	  0.03880  1.82729
5.575	  0.03954  1.82784
5.580	  0.04028  1.82839
5.585	  0.04103  1.82893
5.590	  0.04177  1.82948
5.595	  0.04252  1.83002
5.600	  0.04327  1.83056
5.605	  0.04402  1.83109
5.610	  0.04477  1.83163
5.615	  0.04552  1.83216
5.620	  0.04628  1.83270
5.625	  0.04703  1.83323
5.630	  0.04779  1.83376
5.635	  0.04855  1.83428
5.640	  0.04931  1.83481
5.645	  0.05007  1.83533
5.650	  0.05083  1.83585
5.655	  0.05160  1.83637
5.660	  0.05236  1.83689
5.665	  0.05313  1.83740
5.670	  0.05390  1.83792
5.675	  0.05467  1.83843
5.680	  0.05544  1.83894
5.685	  0.05621  1.83945
5.690	  0.05698  1.83996
5.695	  0.05776  1.84046
5.700	  0.05853  1.84096
5.705	  0.05931  1.84146
5.710	  0.06009  1.84196
5.715	  0.06087  1.84246
5.720	  0.06165  1.84296
5.725	  0.06243  1.84345
5.730	  0.06321  1.84394
5.735	  0.06400  1.84443
5.740	  0.06478  1.84492
5.745	  0.06557  1.84541
5.750	  0.06636  1.84589
5.755	  0.06715  1.84637
5.760	  0.06794  1.84685
5.765	  0.06873  1.84733
5.770	  0.06953  1.84781
5.775	  0.07032  1.84828
5.780	  0.07112  1.84876
5.785	  0.07192  1.84923
5.790	  0.07271  1.84970
5.795	  0.07351  1.85017
5.800	  0.07432  1.85063
5.805	  0.07512  1.85110
5.810	  0.07592  1.85156
5.815	  0.07673  1.85202
5.820	  0.07753  1.85248
5.825	  0.07834  1.85293
5.830	  0.07915  1.85339
5.835	  0.07996  1.85384
5.840	  0.08077  1.85429
5.845	  0.08158  1.85474
5.850	  0.08239  1.85519
5.855	  0.08321  1.85563
5.860	  0.08402  1.85608
5.865	  0.08484  1.85652
5.870	  0.08566  1.85696
5.875	  0.08648  1.85740
5.880	  0.08730  1.85783
5.885	  0.08812  1.85827
5.890	  0.08894  1.85870
5.895	  0.08976  1.85913
5.900	  0.09059  1.85956
5.905	  0.09141  1.85999
5.910	  0.09224  1.86041
5.915	  0.09307  1.86084
5.920	  0.09390  1.86126
5.925	  0.09473  1.86168
5.930	  0.09556  1.86210
5.935	  0.09639  1.86251
5.940	  0.09723  1.86293
5.945	  0.09806  1.86334
5.950	  0.09890  1.86375
5.955	  0.09973  1.86416
5.960	  0.10057  1.86457
5.965	  0.10141  1.86497
5.970	  0.10225  1.86537
5.975	  0.10309  1.86578
5.980	  0.10393  1.86618
5.985	  0.10478  1.86657
5.990	  0.10562  1.86697
5.995	  0.10647  1.86736
6.000	  0.10731  1.86776
6.005	  0.10816  1.86815
6.010	  0.10901  1.86854
6.015	  0.10986  1.86892
6.020	  0.11071  1.86931
6.025	  0.11156  1.86969
6.030	  0.11241  1.87007
6.035	  0.11326  1.87045
6.040	  0.11412  1.87083
6.045	  0.11497  1.87121
6.050	  0.11583  1.87158
6.055	  0.11669  1.87195
6.060	  0.11755  1.87232
6.065	  0.11841  1.87269
6.070	  0.11927  1.87306
6.075	  0.12013  1.87342
6.080	  0.12099  1.87379
6.085	  0.12185  1.87415
6.090	  0.12272  1.87451
6.095	  0.12358  1.87486
6.100	  0.12445  1.87522
6.105	  0.12531  1.87557
6.110	  0.12618  1.87593
6.115	  0.12705  1.87628
6.120	  0.12792  1.87663
6.125	  0.12879  1.87697
6.130	  0.12966  1.87732
6.135	  0.13053  1.87766
6.140	  0.13141  1.87800
6.145	  0.13228  1.87834
6.150	  0.13316  1.87868
6.155	  0.13403  1.87902
6.160	  0.13491  1.87935
6.165	  0.13579  1.87968
6.170	  0.13667  1.88001
6.175	  0.13755  1.88034
6.180	  0.13843  1.88067
6.185	  0.13931  1.88100
6.190	  0.14019  1.88132
6.195	  0.14107  1.88164
6.200	  0.14195  1.88196
6.205	  0.14284  1.88228
6.210	  0.14372  1.88259
6.215	  0.14461  1.88291
6.220	  0.14550  1.88322
6.225	  0.14638  1.88353
6.230	  0.14727  1.88384
6.235	  0.14816  1.88415
6.240	  0.14905  1.88446
6.245	  0.14994  1.88476
6.250	  0.15083  1.88506
6.255	  0.15173  1.88536
6.260	  0.15262  1.88566
6.265	  0.15351  1.88596
6.270	  0.15441  1.88625
6.275	  0.15530  1.88655
6.280	  0.15620  1.88684
6.285	  0.15709  1.88713
6.290	  0.15799  1.88741
6.295	  0.15889  1.88770
6.300	  0.15979  1.88799
6.305	  0.16069  1.88827
6.310	  0.16159  1.88855
6.315	  0.16249  1.88883
6.320	  0.16339  1.88911
6.325	  0.16429  1.88938
6.330	  0.16520  1.88966
6.335	  0.16610  1.88993
6.340	  0.16700  1.89020
6.345	  0.16791  1.89047
6.350	  0.16881  1.89073
6.355	  0.16972  1.89100
6.360	  0.17063  1.89126
6.365	  0.17153  1.89152
6.370	  0.17244  1.89178
6.375	  0.17335  1.89204
6.380	  0.17426  1.89230
6.385	  0.17517  1.89255
6.390	  0.17608  1.89281
6.395	  0.17699  1.89306
6.400	  0.17790  1.89331
6.405	  0.17882  1.89356
6.410	  0.17973  1.89380
6.415	  0.18064  1.89405
6.420	  0.18156  1.89429
6.425	  0.18247  1.89453
6.430	  0.18339  1.89477
6.435	  0.18430  1.89501
6.440	  0.18522  1.89524
6.445	  0.18614  1.89548
6.450	  0.18705  1.89571
6.455	  0.18797  1.89594
6.460	  0.18889  1.89617
6.465	  0.18981  1.89640
6.470	  0.19073  1.89662
6.475	  0.19165  1.89685
6.480	  0.19257  1.89707
6.485	  0.19349  1.89729
6.490	  0.19441  1.89751
6.495	  0.19533  1.89773
6.500	  0.19626  1.89794
6.505	  0.19718  1.89816
6.510	  0.19810  1.89837
6.515	  0.19903  1.89858
6.520	  0.19995  1.89879
6.525	  0.20088  1.89900
6.530	  0.20180  1.89920
6.535	  0.20273  1.89941
6.540	  0.20365  1.89961
6.545	  0.20458  1.89981
6.550	  0.20551  1.90001
6.555	  0.20643  1.90021
6.560	  0.20736  1.90040
6.565	  0.20829  1.90059
6.570	  0.20922  1.90079
6.575	  0.21015  1.90098
6.580	  0.21107  1.90117
6.585	  0.21200  1.90135
6.590	  0.21293  1.90154
6.595	  0.21386  1.90172
6.600	  0.21480  1.90191
6.605	  0.21573  1.90209
6.610	  0.21666  1.90227
6.615	  0.21759  1.90244
6.620	  0.21852  1.90262
6.625	  0.21945  1.90280
6.630	  0.22039  1.90297
6.635	  0.22132  1.90314
6.640	  0.22225  1.90331
6.645	  0.22319  1.90348
6.650	  0.22412  1.90364
6.655	  0.22505  1.90381
6.660	  0.22599  1.90397
6.665	  0.22692  1.90413
6.670	  0.22786  1.90429
6.675	  0.22879  1.90445
6.680	  0.22973  1.90461
6.685	  0.23066  1.90476
6.690	  0.23160  1.90492
6.695	  0.23254  1.90507
6.700	  0.23347  1.90522
6.705	  0.23441  1.90537
6.710	  0.23535  1.90551
6.715	  0.23628  1.90566
6.720	  0.23722  1.90580
6.725	  0.23816  1.90595
6.730	  0.23910  1.90609
6.735	  0.24003  1.90623
6.740	  0.24097  1.90636
6.745	  0.24191  1.90650
6.750	  0.24285  1.90664
6.755	  0.24379  1.90677
6.760	  0.24473  1.90690
6.765	  0.24567  1.90703
6.770	  0.24660  1.90716
6.775	  0.24754  1.90729
6.780	  0.24848  1.90741
6.785	  0.24942  1.90754
6.790	  0.25036  1.90766
6.795	  0.25130  1.90778
6.800	  0.25224  1.90790
6.805	  0.25318  1.90802
6.810	  0.25412  1.90813
6.815	  0.25506  1.90825
6.820	  0.25600  1.90836
6.825	  0.25694  1.90847
6.830	  0.25788  1.90858
6.835	  0.25882  1.90869
6.840	  0.25976  1.90880
6.845	  0.26070  1.90890
6.850	  0.26164  1.90901
6.855	  0.26258  1.90911
6.860	  0.26352  1.90921
6.865	  0.26446  1.90931
6.870	  0.26541  1.90941
6.875	  0.26635  1.90951
6.880	  0.26729  1.90960
6.885	  0.26823  1.90970
6.890	  0.26917  1.90979
6.895	  0.27011  1.90988
6.900	  0.27105  1.90997
6.905	  0.27199  1.91006
6.910	  0.27293  1.91015
6.915	  0.27387  1.91023
6.920	  0.27481  1.91031
6.925	  0.27575  1.91040
6.930	  0.27669  1.91048
6.935	  0.27763  1.91056
6.940	  0.27857  1.91064
6.945	  0.27951  1.91071
6.950	  0.28045  1.91079
6.955	  0.28139  1.91086
6.960	  0.28233  1.91093
6.965	  0.28327  1.91100
6.970	  0.28421  1.91107
6.975	  0.28515  1.91114
6.980	  0.28609  1.91121
6.985	  0.28703  1.91127
6.990	  0.28797  1.91134
6.995	  0.28891  1.91140
7.000	  0.28985  1.91146
7.005	  0.29079  1.91152
7.010	  0.29172  1.91158
7.015	  0.29266  1.91164
7.020	  0.29360  1.91169
7.025	  0.29454  1.91175
7.030	  0.29548  1.91180
7.035	  0.29641  1.91185
7.040	  0.29735  1.91190
7.045	  0.29829  1.91195
7.050	  0.29923  1.91200
7.055	  0.30016  1.91204
7.060	  0.30110  1.91209
7.065	  0.30204  1.91213
7.070	  0.30297  1.91217
7.075	  0.30391  1.91221
7.080	  0.30485  1.91225
7.085	  0.30578  1.91229
7.090	  0.30672  1.91233
7.095	  0.30765  1.91236
7.100	  0.30859  1.91240
7.105	  0.30952  1.91243
7.110	  0.31046  1.91246
7.115	  0.31139  1.91249
7.120	  0.31232  1.91252
7.125	  0.31326  1.91255
7.130	  0.31419  1.91258
7.135	  0.31512  1.91260
7.140	  0.31605  1.91262
7.145	  0.31699  1.91265
7.150	  0.31792  1.91267
7.155	  0.31885  1.91269
7.160	  0.31978  1.91271
7.165	  0.32071  1.91272
7.170	  0.32164  1.91274
7.175	  0.32257  1.91276
7.180	  0.32350  1.91277
7.185	  0.32443  1.91278
7.190	  0.32536  1.91279
7.195	  0.32629  1.91280
7.200	  0.32722  1.91281
7.205	  0.32815  1.91282
7.210	  0.32907  1.91282
7.215	  0.33000  1.91283
7.220	  0.33093  1.91283
7.225	  0.33185  1.91284
7.230	  0.33278  1.91284
7.235	  0.33371  1.91284
7.240	  0.33463  1.91284
7.245	  0.33555  1.91283
7.250	  0.33648  1.91283
7.255	  0.33740  1.91282
7.260	  0.33833  1.91282
7.265	  0.33925  1.91281
7.270	  0.34017  1.91280
7.275	  0.34109  1.91279
7.280	  0.34201  1.91278
7.285	  0.34293  1.91277
7.290	  0.34386  1.91276
7.295	  0.34478  1.91274
7.300	  0.34569  1.91273
7.305	  0.34661  1.91271
7.310	  0.34753  1.91269
7.315	  0.34845  1.91268
7.320	  0.34937  1.91266
7.325	  0.35028  1.91264
7.330	  0.35120  1.91261
7.335	  0.35212  1.91259
7.340	  0.35303  1.91257
7.345	  0.35395  1.91254
7.350	  0.35486  1.91251
7.355	  0.35577  1.91249
7.360	  0.35669  1.91246
7.365	  0.35760  1.91243
7.370	  0.35851  1.91240
7.375	  0.35942  1.91236
7.380	  0.36033  1.91233
7.385	  0.36124  1.91230
7.390	  0.36215  1.91226
7.395	  0.36306  1.91222
7.400	  0.36397  1.91219
7.405	  0.36488  1.91215
7.410	  0.36578  1.91211
7.415	  0.36669  1.91207
7.420	  0.36759  1.91203
7.425	  0.36850  1.91198
7.430	  0.36940  1.91194
7.435	  0.37031  1.91189
7.440	  0.37121  1.91185
7.445	  0.37211  1.91180
7.450	  0.37301  1.91175
7.455	  0.37391  1.91170
7.460	  0.37482  1.91165
7.465	  0.37571  1.91160
7.470	  0.37661  1.91155
7.475	  0.37751  1.91150
7.480	  0.37841  1.91144
7.485	  0.37931  1.91139
7.490	  0.38020  1.91133
7.495	  0.38110  1.91127
7.500	  0.38199  1.91122
7.505	  0.38289  1.91116
7.510	  0.38378  1.91110
7.515	  0.38467  1.91104
7.520	  0.38556  1.91097
7.525	  0.38645  1.91091
7.530	  0.38734  1.91085
7.535	  0.38823  1.91078
7.540	  0.38912  1.91072
7.545	  0.39001  1.91065
7.550	  0.39090  1.91058
7.555	  0.39178  1.91051
7.560	  0.39267  1.91044
7.565	  0.39355  1.91037
7.570	  0.39444  1.91030
7.575	  0.39532  1.91023
7.580	  0.39620  1.91016
7.585	  0.39708  1.91008
7.590	  0.39796  1.91001
7.595	  0.39884  1.90993
7.600	  0.39972  1.90985
7.605	  0.40060  1.90978
7.610	  0.40148  1.90970
7.615	  0.40235  1.90962
7.620	  0.40323  1.90954
7.625	  0.40410  1.90946
7.630	  0.40498  1.90937
7.635	  0.40585  1.90929
7.640	  0.40672  1.90921
7.645	  0.40759  1.90912
7.650	  0.40846  1.90904
7.655	  0.40933  1.90895
7.660	  0.41020  1.90886
7.665	  0.41107  1.90878
7.670	  0.41194  1.90869
7.675	  0.41280  1.90860
7.680	  0.41367  1.90851
7.685	  0.41453  1.90841
7.690	  0.41539  1.90832
7.695	  0.41626  1.90823
7.700	  0.41712  1.90814
7.705	  0.41798  1.90804
7.710	  0.41884  1.90795
7.715	  0.41969  1.90785
7.720	  0.42055  1.90775
7.725	  0.42141  1.90765
7.730	  0.42226  1.90756
7.735	  0.42312  1.90746
7.740	  0.42397  1.90736
7.745	  0.42482  1.90726
7.750	  0.42567  1.90715
7.755	  0.42652  1.90705
7.760	  0.42737  1.90695
7.765	  0.42822  1.90685
7.770	  0.42907  1.90674
7.775	  0.42991  1.90664
7.780	  0.43076  1.90653
7.785	  0.43160  1.90642
7.790	  0.43245  1.90632
7.795	  0.43329  1.90621
7.800	  0.43413  1.90610
7.805	  0.43497  1.90599
7.810	  0.43581  1.90588
7.815	  0.43665  1.90577
7.820	  0.43748  1.90566
7.825	  0.43832  1.90554
7.830	  0.43915  1.90543
7.835	  0.43999  1.90532
7.840	  0.44082  1.90520
7.845	  0.44165  1.90509
7.850	  0.44248  1.90497
7.855	  0.44331  1.90486
7.860	  0.44414  1.90474
7.865	  0.44497  1.90462
7.870	  0.44579  1.90450
7.875	  0.44662  1.90438
7.880	  0.44744  1.90426
7.885	  0.44826  1.90414
7.890	  0.44908  1.90402
7.895	  0.44990  1.90390
7.900	  0.45072  1.90378
7.905	  0.45154  1.90366
7.910	  0.45236  1.90353
7.915	  0.45317  1.90341
7.920	  0.45399  1.90329
7.925	  0.45480  1.90316
7.930	  0.45561  1.90304
7.935	  0.45642  1.90291
7.940	  0.45723  1.90278
7.945	  0.45804  1.90265
7.950	  0.45885  1.90253
7.955	  0.45966  1.90240
7.960	  0.46046  1.90227
7.965	  0.46126  1.90214
7.970	  0.46207  1.90201
7.975	  0.46287  1.90188
7.980	  0.46367  1.90175
7.985	  0.46447  1.90162
7.990	  0.46527  1.90148
7.995	  0.46606  1.90135
8.000	  0.46686  1.90122
8.005	  0.46765  1.90108
8.010	  0.46844  1.90095
8.015	  0.46923  1.90081
8.020	  0.47002  1.90068
8.025	  0.47081  1.90054
8.030	  0.47160  1.90041
8.035	  0.47239  1.90027
8.040	  0.47317  1.90013
8.045	  0.47396  1.90000
8.050	  0.47474  1.89986
8.055	  0.47552  1.89972
8.060	  0.47630  1.89958
8.065	  0.47708  1.89944
8.070	  0.47786  1.89930
8.075	  0.47863  1.89916
8.080	  0.47941  1.89902
8.085	  0.48018  1.89888
8.090	  0.48095  1.89874
8.095	  0.48172  1.89859
8.100	  0.48249  1.89845
8.105	  0.48326  1.89831
8.110	  0.48403  1.89816
8.115	  0.48479  1.89802
8.120	  0.48556  1.89788
8.125	  0.48632  1.89773
8.130	  0.48708  1.89759
8.135	  0.48784  1.89744
8.140	  0.48860  1.89730
8.145	  0.48936  1.89715
8.150	  0.49011  1.89700
8.155	  0.49087  1.89686
8.160	  0.49162  1.89671
8.165	  0.49237  1.89656
8.170	  0.49312  1.89641
8.175	  0.49387  1.89626
8.180	  0.49462  1.89612
8.185	  0.49536  1.89597
8.190	  0.49611  1.89582
8.195	  0.49685  1.89567
8.200	  0.49759  1.89552
8.205	  0.49833  1.89537
8.210	  0.49907  1.89522
8.215	  0.49981  1.89507
8.220	  0.50055  1.89491
8.225	  0.50128  1.89476
8.230	  0.50202  1.89461
8.235	  0.50275  1.89446
8.240	  0.50348  1.89431
8.245	  0.50421  1.89415
8.250	  0.50493  1.89400
8.255	  0.50566  1.89385
8.260	  0.50638  1.89369
8.265	  0.50711  1.89354
8.270	  0.50783  1.89339
8.275	  0.50855  1.89323
8.280	  0.50927  1.89308
8.285	  0.50998  1.89292
8.290	  0.51070  1.89277
8.295	  0.51141  1.89261
8.300	  0.51213  1.89246
8.305	  0.51284  1.89230
8.310	  0.51355  1.89214
8.315	  0.51426  1.89199
8.320	  0.51496  1.89183
8.325	  0.51567  1.89167
8.330	  0.51637  1.89152
8.335	  0.51707  1.89136
8.340	  0.51777  1.89120
8.345	  0.51847  1.89105
8.350	  0.51917  1.89089
8.355	  0.51987  1.89073
8.360	  0.52056  1.89057
8.365	  0.52125  1.89042
8.370	  0.52194  1.89026
8.375	  0.52263  1.89010
8.380	  0.52332  1.88994
8.385	  0.52401  1.88978
8.390	  0.52469  1.88962
8.395	  0.52538  1.88946
8.400	  0.52606  1.88930
8.405	  0.52674  1.88915
8.410	  0.52742  1.88899
8.415	  0.52809  1.88883
8.420	  0.52877  1.88867
8.425	  0.52944  1.88851
8.430	  0.53011  1.88835
8.435	  0.53078  1.88819
8.440	  0.53145  1.88803
8.445	  0.53212  1.88787
8.450	  0.53279  1.88771
8.455	  0.53345  1.88755
8.460	  0.53411  1.88739
8.465	  0.53477  1.88723
8.470	  0.53543  1.88707
8.475	  0.53609  1.88690
8.480	  0.53674  1.88674
8.485	  0.53740  1.88658
8.490	  0.53805  1.88642
8.495	  0.53870  1.88626
8.500	  0.53935  1.88610
8.505	  0.54000  1.88594
8.510	  0.54064  1.88578
8.515	  0.54129  1.88562
8.520	  0.54193  1.88546
8.525	  0.54257  1.88530
8.530	  0.54321  1.88514
8.535	  0.54385  1.88497
8.540	  0.54448  1.88481
8.545	  0.54512  1.88465
8.550	  0.54575  1.88449
8.555	  0.54638  1.88433
8.560	  0.54701  1.88417
8.565	  0.54764  1.88401
8.570	  0.54826  1.88385
8.575	  0.54889  1.88369
8.580	  0.54951  1.88353
8.585	  0.55013  1.88337
8.590	  0.55075  1.88321
8.595	  0.55136  1.88304
8.600	  0.55198  1.88288
8.605	  0.55259  1.88272
8.610	  0.55320  1.88256
8.615	  0.55381  1.88240
8.620	  0.55442  1.88224
8.625	  0.55503  1.88208
8.630	  0.55563  1.88192
8.635	  0.55624  1.88176
8.640	  0.55684  1.88160
8.645	  0.55744  1.88144
8.650	  0.55803  1.88128
8.655	  0.55863  1.88112
8.660	  0.55922  1.88096
8.665	  0.55982  1.88080
8.670	  0.56041  1.88064
8.675	  0.56099  1.88048
8.680	  0.56158  1.88032
8.685	  0.56217  1.88016
8.690	  0.56275  1.88001
8.695	  0.56333  1.87985
8.700	  0.56391  1.87969
8.705	  0.56449  1.87953
8.710	  0.56506  1.87937
8.715	  0.56564  1.87921
8.720	  0.56621  1.87906
8.725	  0.56678  1.87890
8.730	  0.56735  1.87874
8.735	  0.56792  1.87858
8.740	  0.56848  1.87842
8.745	  0.56904  1.87827
8.750	  0.56960  1.87811
8.755	  0.57016  1.87795
8.760	  0.57072  1.87780
8.765	  0.57128  1.87764
8.770	  0.57183  1.87748
8.775	  0.57238  1.87733
8.780	  0.57293  1.87717
8.785	  0.57348  1.87702
8.790	  0.57403  1.87686
8.795	  0.57457  1.87671
8.800	  0.57512  1.87655
8.805	  0.57566  1.87640
8.810	  0.57619  1.87624
8.815	  0.57673  1.87609
8.820	  0.57727  1.87593
8.825	  0.57780  1.87578
8.830	  0.57833  1.87563
8.835	  0.57886  1.87547
8.840	  0.57939  1.87532
8.845	  0.57991  1.87517
8.850	  0.58044  1.87502
8.855	  0.58096  1.87486
8.860	  0.58148  1.87471
8.865	  0.58200  1.87456
8.870	  0.58251  1.87441
8.875	  0.58303  1.87426
8.880	  0.58354  1.87411
8.885	  0.58405  1.87396
8.890	  0.58456  1.87381
8.895	  0.58506  1.87366
8.900	  0.58557  1.87351
8.905	  0.58607  1.87336
8.910	  0.58657  1.87321
8.915	  0.58707  1.87306
8.920	  0.58756  1.87291
8.925	  0.58806  1.87276
8.930	  0.58855  1.87262
8.935	  0.58904  1.87247
8.940	  0.58953  1.87232
8.945	  0.59002  1.87218
8.950	  0.59050  1.87203
8.955	  0.59098  1.87188
8.960	  0.59146  1.87174
8.965	  0.59194  1.87159
8.970	  0.59242  1.87145
